Name,Description,CostPrice,TaxRate,CostIncTax,SalePriceIncTax,IsVariablePrice,MarginPerc,TaxExemptEligible,RRPrice,BottleDepositItemName,Barcode,Category,Size,Colour,ProductType,TareWeight,ProductId,AgeRestriction
"Afrimalt 500ml","Afrimalt 500ml",0.95000, ,0.95000,1.30000,,0.269230,,0, ,5065019455000,Drinks, , ,Standard, ,4780363, 
"AH Tuo Zaafi 1kg","AH Tuo Zaafi 1kg",2.50000, ,2.50000,3.49000,,0.283670,,0, ,5061069144598,flour, , ,Standard, ,4780382, 
"Apollo Sardines 125g","Apollo Sardines 125g",0.85000, ,0.85000,1.20000,,0.291670,,0, ,6111022110012,Grocery, , ,Standard, ,4780471, 
"Dalgety Slimline Tea 40g","Dalgety Slimline Tea 40g",2.20000, ,2.20000,2.99000,,0.264210,,0, ,6712670000641,Tea, , ,Standard, ,4780674, 
"Dalgety Honey & Ginger Tea 72g","Dalgety Honey & Ginger Tea 72g",1.70000, ,1.70000,2.50000,,0.320000,,0, ,6712670000832,Tea, , ,Standard, ,4780702, 
"Dalgety Lemon & Ginger Tea 54g","Dalgety Lemon & Ginger Tea 54g",1.70000, ,1.70000,2.50000,,0.320000,,0, ,6712670000825,Tea, , ,Standard, ,4780749, 
"Geisha Mackerel in Chilli 425g Red","Geisha Mackerel in Chilli 425g Red",1.84000, ,1.84000,2.50000,,0.264000,,0, ,8852707200229,Grocery, , ,Standard, ,4780804, 
"Geisha Mackerel in Tomato 425g Green","Geisha Mackerel in Tomato 425g Green",2.04000, ,2.04000,2.60000,,0.215380,,0, ,8852707200113,Grocery, , ,Standard, ,4780823, 
"Gino Thyme","Gino Thyme",0.08000, ,0.08000,0.20000,,0.600000,,0, ,8410300366324,spice, , ,Standard, ,4780917, 
"frozen Smoked Cowfoot","frozen Smoked Cowfoot",3.00000, ,3.00000,3.99000,,0.248120,,0, ,5060261860275,"Frozen Protein", , ,Standard, ,4780973, 
"IslandBest Golden Sella Basmatti Rice 10kg","IslandBest Golden Sella Basmatti Rice 10kg",13.00000, ,13.00000,15.99000,,0.186990,,0, ,5061069144338,Rice, , ,Standard, ,4781372, 
"IslandBest Golden Sella Basmatti Rice 5kg","IslandBest Golden Sella Basmatti Rice 5kg",7.00000, ,7.00000,8.49000,,0.175500,,0, , ,Rice, , ,Standard, ,4781378, 
"Milo Ghana 400g","Milo Ghana 400g",4.20000,NoTax,4.20000,5.99000,,0.298830,,0, ,"8888082117722,6033000085658",Beverage, , ,Standard, ,4782101, 
"Milo Asian 1.4kg","Milo Asian 1.4kg",9.70000, ,9.70000,12.99000,,0.253270,,0, ,9556001004543,Beverage, , ,Standard, ,4782134, 
"Pika frozen Water Leaves 250g","Pika frozen Water Leaves 250g",1.00000, ,1.00000,1.50000,,0.333330,,0, ,3700818909164,vegetrables, , ,Standard, ,4782265, 
"RG Kenkey 750g","RG Kenkey 750g",2.00000, ,2.00000,2.99000,,0.331100,,0, ,5061069144819,Grocery, , ,Standard, ,4782596, 
"RG Shitto Hot Sauce 160ml","RG Shitto Hot Sauce 160ml",2.10000, ,2.10000,3.49000,,0.398280,,0, ,5061069144734,Grocery, , ,Standard, ,4782604, 
"RG Shitto Hot Sauce 350ml","RG Shitto Hot Sauce 350ml",4.20000, ,4.20000,5.49000,,0.234970,,0, ,5061069144673,Grocery, , ,Standard, ,4782688, 
"Sapna Garlic Paste 1kg","Sapna Garlic Paste 1kg",2.00000, ,2.00000,2.99000,,0.331100,,0, ,786110113389,Grocery, , ,Standard, ,4782736, 
"Sapna Ginger Garlic (mix) paste","Sapna Ginger Garlic (mix) paste",2.00000, ,2.00000,2.99000,,0.331100,,0, ,786110113396,Grocery, , ,Standard, ,4782754, 
"Sapna Ginger Paste 1kg","Sapna Ginger Paste 1kg",2.00000, ,2.00000,2.99000,,0.331100,,0, ,"786110113372,786110113372",Grocery, , ,Standard, ,4782929, 
"Smoked Turkey Midwings 5kg","Smoked Turkey Midwings 5kg",25.99000, ,25.99000,36.99000,,0.297380,,0, , ,"Frozen Protein", , ,Standard, ,4784182, 
"Smoked Hen (Hard Chicken)","Whole Smoked Hen (Hard Chicken)",4.50000, ,4.50000,5.99000,,0.248750,,0, ,2393847009731,"Frozen Protein", , ,Standard, ,4784644, 
"Abido Cream","Abido Cream",5.00000, ,5.00000,7.50000,,0.333330,,0, , , , , ,Standard, ,5136498, 
"Purregro Ofada rice 4kg","Purregro Ofada rice 4kg",13.60000, ,13.60000,17.99000,,0.244020,,0, ,5056876201862,Rice, , ,Standard, ,5304373, 
"Puregro Rosemary 40g","Puregro Rosemary 40g",0.60000, ,0.60000,0.79000,,0.240510,,0, ,5060331891178,spice, , ,Standard, ,5304405, 
"cowfoot bone","cowfoot bone",2.60000, ,2.60000,3.99000,,0.348370,,0, ,0741813883182,"Frozen Protein", , ,Standard, ,5306545, 
Soursop,Soursop,9.00000, ,9.00000,12.50000,,0.280000,,0, , ,Fruit, , ,Weighed, ,5509354, 
"Maggi Liquid Seasoning 960ml","Maggi Liquid Seasoning 960ml",5.00000, ,5.00000,6.99000,,0.284690,,0, ,5900085011937,seasoning, , ,Standard, ,5525611, 
"Panla Ejakika","Panla Ejakika",2.00000, ,2.00000,3.99000,,0.498750,,0, , ,Fish, , ,Weighed, ,5525761, 
"Iru/Locust Beans 200g","Iru/Locust Beans 200g",3.42000, ,3.42000,4.99000,,0.314630,,0, , ,spice, , ,Standard, ,5618702, 
"Dunns River Jamaican Callabo","Dunns River Jamaican Callabo",2.10000, ,2.10000,2.99000,,0.297660,,0, ,5012389010018,Grocery, , ,Standard, ,5727181, 
"Mighty Malt |pk 6","Mighty Malt |pk 6",5.46000, ,5.46000,7.99000,,0.316650,,0, , ,Drinks, , ,Standard, ,5727233, 
"Lasor Beef 10g","Lasor Beef 10g",0.09000, ,0.09000,0.20000,,0.550000,,0, ,6156000184289,seasoning, , ,Standard, ,5729827, 
"Jamaica Valley TO DI BONE 400g","Jamaica Valley TO DI BONE 400g",6.20000, ,6.20000,7.99000,,0.224030,,0, ,604565547934,seasoning, , ,Standard, ,5782650, 
Ovaltine,Ovaltine,7.99000, ,7.99000,8.99000,,0.111230,,0, ,5010051017914, , , ,Standard, ,5846426, 
"Puregro Ginger & Tumeric Tea 40g","Ginger & Tumeric Tea 40g",1.20000, ,1.20000,1.70000,,0.294120,,0, ,5061004290014,Tea, , ,Standard, ,5847623, 
"Puregro Lemon & ginger Tea 40g","Puregro Lemon & ginger Tea 40g",1.20000, ,1.20000,1.79000,,0.329610,,0, ,5061004295903,Tea, , ,Standard, ,5847749, 
"Mogu Blackcurrant","Mogu Blackcurrant",0.69000, ,0.69000,0.99000,,0.303030,,0, ,8850389115367,Drinks, , ,Standard, ,5847808, 
"Mogu Mango Drink","Mogu Mango Drink",0.69000, ,0.69000,0.99000,,0.303030,,0, ,8850389103166,Drinks, , ,Standard, ,5847821, 
"Puregro Cayenne Pepper 100g","Puregro Cayenne Pepper 100g",0.78000, ,0.78000,1.19000,,0.344540,,0, ,5060331891277,spice, , ,Standard, ,5848905, 
"Tiger Curry Masala","Tiger Curry Masala",0.07000, ,0.07000,0.20000,,0.650000,,0, ,6156000184289,spice, , ,Standard, ,5849127, 
"Rani Co","Rani Co",10.99000, ,10.99000,14.99000,,0.266840,,0, , ,Drinks, , ,Standard, ,5849502, 
"Family combo", ,0.00000, ,0.00000,0.00000,,0.000000,,0, , , , , ,Standard, ,5868098, 
"family Combo","family Combo",57.50000, ,57.50000,69.99000,,0.178450,,0, , ,"Frozen Protein", , ,Standard, ,5870755, 
"Sweet Potato Box","Sweet Potato Box",26.36000, ,26.36000,36.00000,,0.267780,,0, , ,Tubers, , ,Standard, ,5870922, 
"Ginger 700g","Ginger 700g",1.10000, ,1.10000,1.99000,,0.447240,,0, , ,spice, , ,Standard, ,5872558, 
Maputi,Maputi,6.00000, ,6.00000,7.99000,,0.249060,,0, ,720310612051,snacks, , ,Standard, ,5872672, 
"Roller Meal","Roller Meal",13.50000, ,13.50000,17.99000,,0.249580,,0, ,6007421002099,flour, , ,Standard, ,5872689, 
"Sorghum 5kg","Sorghum 5kg",7.00000, ,7.00000,9.50000,,0.263160,,0, ,703625802096,flour, , ,Standard, ,5872697, 
Hello,Hello,1.25000, ,1.25000,1.60000,,0.218750,,0, ,"6009645792435,6009645792893",Snack, , ,Standard, ,5872920, 
Freezits,Freezits,1.10000, ,1.10000,1.50000,,0.266670,,0, , , , , ,Standard, ,5872966, 
"Pearlenta Multigrain 10kg","Pearlenta Multigrain 10kg",15.50000, ,15.50000,20.99000,,0.261550,,0, ,703625802164,flour, , ,Standard, ,5873000, 
"Kulikuli big","Kulikuli big",2.50000, ,2.50000,3.50000,,0.285710,,0, ,5000303055429,snacks, , ,Standard, ,5891142, 
"Suya spice (yaji) 250g","Suya spice (yaji) 250g",2.50000, ,2.50000,3.50000,,0.285710,,0, , ,spice, , ,Standard, ,5891968, 
"Coconut Candy","Coconut Candy",1.50000, ,1.50000,1.99000,,0.246230,,0, , ,snacks, , ,Standard, ,5893117, 
"Proteinm combo","Proteinm combo",81.25000, ,81.25000,105.00000,,0.226190,,0, , ,"Frozen Protein", , ,Standard, ,6105306, 
"Aani Golden Sella 5kg","Aani Golden Sella 5kg",8.25000, ,8.25000,10.50000,,0.214290,,0, ,5029788181546,Rice, , ,Standard, ,6118838, 
"Ground Crayfish 40g","Ground Crayfish 40g",1.30000, ,1.30000,1.79000,,0.273740,,0, ,5061069141337,Fish, , ,Standard, ,6118954, 
"AH Honey Beans  4kg","AH Honey Beans  4kg",11.00000, ,11.00000,15.99000,,0.312070,,0, ,5061069145069,Beans, , ,Standard, ,6119218, 
"Waakye Leaves Powder 120g","Waakye Leaves Powder 120g",1.34000, ,1.34000,1.99000,,0.326630,,0, ,5061069145281,spice, , ,Standard, ,6119244, 
"Buttermint Sweet","Buttermint Sweet",1.00000, ,1.00000,1.50000,,0.333330,,0, ,7622210564924,Grocery, , ,Standard, ,6119275, 
"Dalgety Lemongrass/Fevergrass Tea 40g","Dalgety Lemongrass/Fevergrass Tea 40g",1.70000, ,1.70000,2.50000,,0.320000,,0, ,6712670000290,Tea, , ,Standard, ,6119384, 
"Dalgety Moringa with Green tea 40g","Dalgety Moringa with Green tea 40g",2.20000, ,2.20000,2.99000,,0.264210,,0, ,6712670000665,Tea, , ,Standard, ,6119408, 
"Dalgety Moringa with Pepermint 40g","Dalgety Moringa with Pepermint 40g",2.20000, ,2.20000,2.99000,,0.264210,,0, ,6712670000658, , , ,Standard, ,6119443, 
"Dalgety Pure Soursop Tea","Dalgety Pure Soursop Tea",2.20000, ,2.20000,2.99000,,0.264210,,0, ,6712670000726,Tea, , ,Standard, ,6119479, 
"Dalgety Pure soursop & Ginger Tea","Dalgety Pure soursop & Ginger Tea",2.34000, ,2.34000,2.99000,,0.217390,,0, ,6712670001716,Tea, , ,Standard, ,6119499, 
"Dalgety Pure Soursop_Moringa Tea 40g","Dalgety Pure Soursop_Moringa Tea 40g",2.34000, ,2.34000,2.99000,,0.217390,,0, ,6712670001747,Tea, , ,Standard, ,6119551, 
"Dettol Soap(Original)","Detol Soap(Original)",1.40000, ,1.40000,1.99000,,0.296480,,0, ,6151100282828,soap, , ,Standard, ,6121294, 
"Dettol Soap Skincare","Detol Soap Skincare",0.70000, ,0.70000,0.95000,,0.263160,,0, ,6151100282231,soap, , ,Standard, ,6121319, 
"Jafro Chinchin Coconut 160g","Jafro Chinchin Coconut 160g",0.90000, ,0.90000,1.50000,,0.400000,,0, ,634158847646,soap, , ,Standard, ,6121614, 
"Jafro Chinchin Peanut 250g","Jafro Chinchin Peanut 250g",1.42000, ,1.42000,1.99000,,0.286430,,0, ,634158847745,snacks, , ,Standard, ,6121646, 
"Jafro Chinchi Peanut 450g","Jafro Chinchi Peanut 450g",2.42000, ,2.42000,3.50000,,0.308570,,0, ,634158847622,snacks, , ,Standard, ,6121669, 
"La Vivriere Soungouf 400g","La Vivriere Soungouf 400g",1.40000, ,1.40000,2.20000,,0.363640,,0, , ,flour, , ,Standard, ,6121692, 
"Onga stew 8g","Onga stew 8g",0.06000, ,0.06000,0.20000,,0.700000,,0, ,6008155014150,seasoning, , ,Standard, ,6121781, 
"Setara 5Kg","Setara 5Kg",8.99000, ,8.99000,10.99000,,0.181980,,0, ,5186771373033,Rice, , ,Standard, ,6121907, 
"Spicecity Fried Rice 10g","Spicecity Fried Rice 10g",0.07000, ,0.07000,0.20000,,0.650000,,0, ,6156000169958,seasoning, , ,Standard, ,6121970, 
"Spicity Jollof Box 230pcs","Spicity Jollof Box 230pcs",17.99000, ,17.99000,29.99000,,0.400130,,0, ,6156000169903,seasoning, , ,Standard, ,6122012, 
"Spicity Jollof & Stew 100g","Spicity Jollof & Stew 100g",0.49000, ,0.49000,0.99000,,0.505050,,0, ,6156000169965,seasoning, , ,Standard, ,6123696, 
"Tetmosol 120g","Tetmosol 120g",1.20000, ,1.20000,1.50000,,0.200000,,0, ,6009826820018,soap, , ,Standard, ,6123797, 
"Ts Sugarcane Juice 310ml","Ts Sugarcane Juice 310ml",1.10000, ,1.10000,1.50000,,0.266670,,0, ,5029788199978,Drinks, , ,Standard, ,6123951, 
"Tura Soap 65g","Tura Soap 65g",0.80000, ,0.80000,1.10000,,0.272730,,0, ,6156000060118,soap, , ,Standard, ,6124000, 
"Wisdom Toothbrush","Wisdom Toothbrush",0.50000, ,0.50000,0.80000,,0.375000,,0, ,6926868332081,Groceries, , ,Standard, ,6124041, 
"Cow meat with skin","Cow meat with skin",8.99000, ,8.99000,12.99000,,0.307930,,0, , ,"Frozen Protein", , ,Standard, ,6137929, 
Carotone,Carotone,5.84000, ,5.84000,7.99000,,0.269090,,0, ,6182000132272,Grocery, , ,Standard, ,6187435, 
"Puregro chips","Puregro chips",12.99000, ,12.99000,16.99000,,0.235430,,0, ,"05029788205709,0502978820,05056876200049,5056876200032",snacks, , ,Standard, ,6289151, 
Peanut,Peanut,2.92000, ,2.92000,3.99000,,0.268170,,0, ,"6156000034201,6152110057161",Grocery, , ,Standard, ,6369041, 
"Iwisa Instant porridge 1kg","Iwisa Instant porridge 1kg",2.00000, ,2.00000,2.99000,,0.331100,,0, ,6001205731083,flour, , ,Standard, ,6369080, 
"Puregro Brown Beans 500g","Puregro Brown Beans 500g",2.00000, ,2.00000,2.69000,,0.256510,,0, ,5061004299406,Beans, , ,Standard, ,6369514, 
"Puregro Cashew 700g","Puregro Cashew 700g",5.50000, ,5.50000,6.99000,,0.213160,,0, ,5056876200810,Grocery, , ,Standard, ,6369532, 
"Puregro Cashews nut 700g","Puregro Jumbo Cashews nut 700g",6.70000, ,6.70000,8.99000,,0.254730,,0, ,5056876200797,Grocery, , ,Standard, ,6369554, 
"Puregro chickpeas","Puregro chickpeas",2.00000, ,2.00000,2.99000,,0.331100,,0, ,5056876200780,Grocery, , ,Standard, ,6369577, 
"puregro Garlic Granules 300g","puregro Garlic Granules 300g",1.65000, ,1.65000,2.49000,,0.337350,,0, ,5061004299222,spice, , ,Standard, ,6370167, 
"puregro Garlic Powder 100g","puregro Garlic Powder 100g",0.50000, ,0.50000,0.79000,,0.367090,,0, ,5061004291073,spice, , ,Standard, ,6370208, 
"Nescafe roll of 11","Nescafe roll of 11",2.20000, ,2.20000,5.00000,,0.560000,,0, ,6033000680051,beaverage, , ,Standard, ,6370498, 
"Gino Asun","Gino Asun",0.32000, ,0.32000,0.69000,,0.536230,,0, ,8410300371076,Grocery, , ,Standard, ,6378669, 
"Onga Beef","Onga Beef",0.87000, ,0.87000,1.50000,,0.420000,,0, ,6008155009194,seasoning, , ,Standard, ,6382777, 
"Honey 250ml","Honey 250ml",3.39000, ,3.39000,6.99000,,0.515020,,0, , ,Grocery, , ,Standard, ,6385057, 
"Honey 1L","Honey 1L",10.72000, ,10.72000,18.99000,,0.435490,,0, , ,Grocery, , ,Standard, ,6385075, 
"Ofada 2kg","Ofada 2kg",5.45000, ,5.45000,6.99000,,0.220310,,0, ,6201199958552,Rice, , ,Standard, ,6385092, 
"Mortar size 2","Mortar size 2",8.73000, ,8.73000,12.99000,,0.327940,,0, , ,Grocery, , ,Standard, ,6385111, 
"Mortar Size 3","Mortar Size 3",10.91000, ,10.91000,15.99000,,0.317700,,0, , ,Grocery, , ,Standard, ,6385139, 
Groundnut,Groundnut,5.00000, ,5.00000,6.99000,,0.284690,,0, , ,Grocery, , ,Standard, ,6385155, 
"White Millet","White Millet",2.00000, ,2.00000,2.99000,,0.331100,,0, , ,Beans, , ,Weighed, ,6483993, 
"maggi Beef Powder","maggi Beef Powder",2.30000, ,2.30000,2.99000,,0.230770,,0, ,6151100033451,seasoning, , ,Standard, ,6484020, 
"O0FADA 1KG","O0FADA 1KG",1.40000, ,1.40000,2.50000,,0.440000,,0, ,7845129632519,Rice, , ,Standard, ,6484949, 
"ofada 2kg","ofada 2kg",5.45000, ,5.45000,6.99000,,0.220310,,0, ,6201199958552,Rice, , ,Standard, ,6484981, 
"Lemon plus","Lemon plus",0.82000, ,0.82000,1.50000,,0.453330,,0, ,"5000174823677,5000174823639 b",Grocery, , ,Standard, ,6485005, 
"Ghana Sack","Ghana Sack",2.10000, ,2.10000,2.99000,,0.297660,,0, , ,Grocery, , ,Standard, ,6485065, 
"Ghana Sack Big","Ghana Sack Big",2.50000, ,2.50000,6.99000,,0.642350,,0, , ,Groceries, , ,Standard, ,6485077, 
"Tasty Powder","Tasty Powder",2.00000, ,2.00000,2.99000,,0.331100,,0, ,6901377976896,seasoning, , ,Standard, ,6485091, 
"honey 4kg","honey 4kg",65.45000, ,65.45000,94.99000,,0.310980,,0, , ,Grocery, , ,Standard, ,6485161, 
"Dusting Powder","Dusting Powder",2.10000, ,2.10000,2.99000,,0.297660,,0, ,6154000015329,Grocery, , ,Standard, ,6485193, 
"Apple Hair creame 300ml","Apple Hair creame Medium",2.40000, ,2.40000,4.99000,,0.519040,,0, ,"6156000100937,6156000100814",Grocery, , ,Standard, ,6485233, 
"Brazillian wool","Brazillian wool",1.10000, ,1.10000,1.50000,,0.266670,,0, , ,Grocery, , ,Standard, ,6485254, 
"Soul mate","Soul mate",3.28000, ,3.28000,4.99000,,0.342690,,0, ,6156000033808,Grocery, , ,Standard, ,6485281, 
"Damatol 250g","Damatol Big",6.34000, ,6.34000,8.99000,,0.294770,,0, ,6156000118246,Grocery, , ,Standard, ,6485305, 
"Damatol 110g","Damatol 110g",3.00000, ,3.00000,4.50000,,0.333330,,0, ,6156000118239,Grocery, , ,Standard, ,6485329, 
"Long Box","Long/Bell Pepper Box",7.50000, ,7.50000,10.00000,,0.250000,,0, , ,Peppers, , ,Standard, ,6485768, 
"Round About","Round About",3.91000, ,3.91000,4.99000,,0.216430,,0, ,5029788213490,"Frozen Protein", , ,Standard, ,6487497, 
"Puregro Ground Egusi 1oog","Puregro Ground Egusi 100g",1.17000, ,1.17000,1.79000,,0.346370,,0, ,5056876201367,Grocery, , ,Standard, ,6488464, 
"Puregro Chickpeas 500g","Puregro Chickpeas 500g",1.10000, ,1.10000,1.49000,,0.261740,,0, ,5056876200810,"Frozen Protein", , ,Standard, ,6488630, 
"Puregro Ground Egusi 200g","Puregro Ground Egusi 200g",2.21000, ,2.21000,2.99000,,0.260870,,0, ,5056876201374,Grocery, , ,Standard, ,6488753, 
"Puregro Ground Ogbonno 130g","Puregro Ground Ogbonno 130g",2.34000, ,2.34000,3.29000,,0.288750,,0, ,5056876201411,Grocery, , ,Standard, ,6488772, 
"Puregro Ground Ogbonno 80g","Puregro Ground Ogbonno 80g",1.43000, ,1.43000,1.99000,,0.281410,,0, ,5056876201404,Grocery, , ,Standard, ,6488787, 
"Puregro Ijebu garri 500g","Puregro Ijebu garri 500g",0.85000, ,0.85000,1.19000,,0.285710,,0, ,5060331897316,Garri, , ,Standard, ,6488835, 
"Puregro Jollof Basmatti 10kg","Puregro Jollof Basmatti 10kg",12.99000, ,12.99000,14.99000,,0.133420,,0, ,5061004299567,Rice, , ,Standard, ,6488858, 
"Puregro Jollof Basmati 5kg","Puregro Jollof Basmati 5kg",6.75000, ,6.75000,7.99000,,0.155190,,0, ,5061004299550,Rice, , ,Standard, ,6488878, 
"Puregro Jollof rice seasoning 300g","Puregro Jollof rice seasoning 300g",2.50000, ,2.50000,3.49000,,0.283670,,0, ,5060331899273,seasoning, , ,Standard, ,6488917, 
"Puregro Ofada Rice 1.5kg","Puregro Ofada Rice 1.5kg",5.20000, ,5.20000,6.99000,,0.256080,,0, ,5056876201848,Rice, , ,Standard, ,6488952, 
"Puregro Parsley","Puregro Parsley",0.50000, ,0.50000,0.79000,,0.367090,,0, ,5061004295286,spice, , ,Standard, ,6488983, 
"Puregro Popcorn Kernels 500g","Puregro Popcorn Kernels 500g",0.65000, ,0.65000,0.99000,,0.343430,,0, ,5061004294036,Grocery, , ,Standard, ,6489044, 
"Puregro Pounded Yam 1.5kg","Puregro Pounded Yam 1.5kg",4.60000, ,4.60000,5.99000,,0.232050,,0, ,5060331897774,flour, , ,Standard, ,6489112, 
"Puregro Sorrel 100g","Puregro Sorrel 100g",1.00000, ,1.00000,1.59000,,0.371070,,0, ,5061004296702,Tea, , ,Standard, ,6489544, 
"Puregro Sorrel 1kg","Puregro Sorrel 1kg",7.50000, ,7.50000,9.99000,,0.249250,,0, ,5056876202036,Grocery, , ,Standard, ,6489574, 
"Puregro Stockfish Head 300g","Puregro Stockfish Head 300g",3.64000, ,3.64000,4.99000,,0.270540,,0, ,5056876201183,Fish, , ,Standard, ,6489592, 
"Puregro Whole Crayfish 40g","Puregro Whole Crayfish 40g",1.17000, ,1.17000,1.79000,,0.346370,,0, , ,Fish, , ,Standard, ,6489730, 
"Puregro Whole Crayfish 70g","Puregro Whole Crayfish 70g",2.08000, ,2.08000,2.99000,,0.304350,,0, ,5056876201275,Fish, , ,Standard, ,6489857, 
"Puregro Whole egusi 100g","Puregro Whole egusi 100g",1.10000, ,1.10000,1.69000,,0.349110,,0, ,5056876201343,Grocery, , ,Standard, ,6489866, 
"AH Whole Egusi 200g","AH Whole Egusi 200g",1.90000, ,1.90000,2.99000,,0.364550,,0, ,5061069142488,Grocery, , ,Standard, ,6490034, 
"Puregro Whole Ogbonno 130g","Puregro Whole Ogbonno 130g",2.34000, ,2.34000,3.29000,,0.288750,,0, ,5056876201398,Grocery, , ,Standard, ,6490057, 
"Vitamaklt Ginger 6pk","Vitamaklt Ginger 6pk",6.30000, ,6.30000,8.50000,,0.258820,,0, ,737297000184,Drinks, , ,Standard, ,6490179, 
chivita,chivita,1.70000, ,1.70000,2.50000,,0.320000,,0, ,"6151100051219,6151100050564",Drinks, , ,Standard, ,6491400, 
"Leg Stone","Leg Stone",0.77000, ,0.77000,1.20000,,0.358330,,0, , , , , ,Standard, ,6503360, 
"Tiger blade","Tiger blade",0.60000, ,0.60000,0.99000,,0.393940,,0, , ,Grocery, , ,Standard, ,6503606, 
"Red Onion 4kg", ,1.79000, ,1.79000,2.50000,,0.284000,,0, , ,spice, , ,Standard, ,6540101, 
Catfish,Catfish,3.00000, ,3.00000,4.50000,,0.333330,,0, , ,Fish, , ,Weighed, ,6610340, 
"Unripe Plantain box","Unripe Plantain box",17.07000, ,17.07000,30.00000,,0.431000,,0, , ,Plantain, , ,Standard, ,6611217, 
"red potato","red potato",1.80000, ,1.80000,2.90000,,0.379310,,0, , ,Tubers, , ,Weighed, ,6611342, 
"Ginger Box","Ginger Box",29.00000, ,29.00000,37.00000,,0.216220,,0, , ,spice, , ,Standard, ,6611468, 
"Ginger 650g","Ginger 650g",4.00000, ,4.00000,5.50000,,0.272730,,0, , ,spice, , ,Weighed, ,6611565, 
Tilapia,Tilapia,3.20000, ,3.20000,4.50000,,0.288890,,0, , ,Fish, , ,Weighed, ,6615524, 
"Froyal hair","Froyal hair",12.00000, ,12.00000,15.99000,,0.249530,,0, , ,Hair, , ,Standard, ,6628707, 
"Crochet hair","Crochet hair",10.00000, ,10.00000,12.99000,,0.230180,,0, , ,Hair, , ,Standard, ,6628754, 
"B-Curl hair","B-Curl hair",7.50000, ,7.50000,9.99000,,0.249250,,0, , ,Hair, , ,Standard, ,6628776, 
"Modern Queen","Modern Queen",5.50000, ,5.50000,7.99000,,0.311640,,0, , ,Hair, , ,Standard, ,6628795, 
"Arike Waves","Awike Waves",5.00000, ,5.00000,6.99000,,0.284690,,0, , ,Hair, , ,Standard, ,6628820, 
"U-mi hair","U-mi hair",4.00000, ,4.00000,5.99000,,0.332220,,0, , ,Hair, , ,Standard, ,6628837, 
"Big Xpression","Big Xpression",10.00000, ,10.00000,12.99000,,0.230180,,0, , ,Hair, , ,Standard, ,6628876, 
"Small Xpression","Small Xpression",3.50000, ,3.50000,4.99000,,0.298600,,0, , ,Hair, , ,Standard, ,6628892, 
"Kinky Hair","Kinky Hair",4.00000, ,4.00000,5.99000,,0.332220,,0, , ,Hair, , ,Standard, ,6628916, 
"Kinky Big hair","Kinky Big hair",6.00000, ,6.00000,8.99000,,0.332590,,0, , ,Hair, , ,Standard, ,6628925, 
"French Curls","French Curls",6.00000, ,6.00000,9.99000,,0.399400,,0, , ,Hair, , ,Standard, ,6628946, 
"Boho/Ijoy Curls","Boho Curls",12.00000, ,12.00000,18.00000,,0.333330,,0, , ,Hair, , ,Standard, ,6628965, 
"Foax Locs","Foax Locs",10.00000, ,10.00000,15.00000,,0.333330,,0, , ,Hair, , ,Standard, ,6628979, 
"Passion Twist","Passion Twist",4.00000, ,4.00000,6.50000,,0.384620,,0, , ,Hair, , ,Standard, ,6628997, 
"Vietnamest hair","Vietnamest hair",8.00000, ,8.00000,11.99000,,0.332780,,0, , ,Hair, , ,Standard, ,6629018, 
"Rochet hair","Rochet hair",10.00000, ,10.00000,13.99000,,0.285200,,0, , ,Hair, , ,Standard, ,6629151, 
"Three D plus hair","Three D plus hair",10.00000, ,10.00000,14.99000,,0.332890,,0, , ,Hair, , ,Standard, ,6629164, 
"SMP Hair","SMP Hair",7.00000, ,7.00000,10.99000,,0.363060,,0, , ,Hair, , ,Standard, ,6629171, 
"Joy Collections","Joy Collections",5.00000, ,5.00000,7.99000,,0.374220,,0, , ,Hair, , ,Standard, ,6629256, 
"Weavon Softer","Weavon Softer",4.00000, ,4.00000,5.99000,,0.332220,,0, , ,Hair, , ,Standard, ,6629274, 
"Braidon hair","Braidon hair",10.00000, ,10.00000,14.99000,,0.332890,,0, , ,Hair, , ,Standard, ,6629285, 
"Darling Hair","Darling Hair",4.00000, ,4.00000,5.99000,,0.332220,,0, , ,Hair, , ,Standard, ,6629296, 
"Gold hair","Gold hair",6.00000, ,6.00000,8.99000,,0.332590,,0, , ,Hair, , ,Standard, ,6629306, 
"Jojo Waves","Jojo Waves",15.00000, ,15.00000,20.99000,,0.285370,,0, , ,Hair, , ,Standard, ,6629330, 
Lush,Lush,7.00000, ,7.00000,10.00000,,0.300000,,0, , ,Hair, , ,Standard, ,6629337, 
"Big Black lush","Big Black lush",10.00000, ,10.00000,14.50000,,0.310340,,0, , ,Hair, , ,Standard, ,6629411, 
"Adorable hair","Adorable hair",5.00000, ,5.00000,7.99000,,0.374220,,0, , ,Hair, , ,Standard, ,6629419, 
Waves,Waves,10.00000, ,10.00000,15.99000,,0.374610,,0, , ,Hair, , ,Standard, ,6629425, 
"Rainbow hair","Rainbow hair",20.00000, ,20.00000,30.99000,,0.354630,,0, , ,Hair, , ,Standard, ,6629445, 
"Water leaf","Water leaf",9.20000, ,9.20000,12.00000,,0.233330,,0, , ,vegetrables, , ,Weighed, ,6651729, 
"Pluvera box","Pluvera box",35.00000, ,35.00000,45.00000,,0.222220,,0, , ,"Frozen Protein", , ,Standard, ,6679156, 
